truth_mode,target,horizon,model,baseline,regime,n_common,baseline_n,failure_count,success_share_vs_baseline,rmse,baseline_rmse,rmse_rel,crps,baseline_crps,crps_rel,combined_rel,coverage80,coverage90,width80,width90,pit_mean,pit_var,pit_ks_p,runtime_s
first_release,CPIAUCSL,12,mean,naive_last,high_volatility,91,91,0,1.0,2.6551272401875026,3.4508057938430716,0.7694223896704883,1.6266592059610734,2.2373539104078186,0.7270459976824009,0.7524718328752533,0.5164835164835165,0.5604395604395604,3.3456975826509403,4.294156358170087,0.6004074681021457,0.12980682457451628,1.5816880436725395e-06,0.0242684739997781
first_release,CPIAUCSL,12,naive_drift,naive_last,high_volatility,91,91,0,1.0,3.5375184479513675,3.4508057938430716,1.0251282336035858,2.3096433904728015,2.2373539104078186,1.0323102570982192,1.0280010430014392,0.3626373626373626,0.4835164835164835,4.6136266797957415,5.921525736217441,0.5463643858072897,0.17485813214436408,4.0023929090040365e-07,0.026169020999968096
first_release,CPIAUCSL,12,naive_last,naive_last,high_volatility,91,91,0,1.0,3.4508057938430716,3.4508057938430716,1.0,2.2373539104078186,2.2373539104078186,1.0,1.0,0.3516483516483517,0.4835164835164835,4.556976762694819,5.848816354780765,0.534582970914781,0.17207797289996,2.8163259198633724e-06,0.0265147499992608
first_release,CPIAUCSL,12,random_forest,naive_last,high_volatility,91,91,0,1.0,3.0781143073854613,3.4508057938430716,0.8919987073388579,2.0457911852081234,2.2373539104078186,0.9143797839454118,0.9009511379814794,0.25274725274725274,0.3076923076923077,2.68838775546202,3.4505083284295965,0.5348264217781771,0.19149376402169466,7.887753632858587e-10,59.366698218999915
first_release,CPIAUCSL,12,ridge,naive_last,high_volatility,91,91,0,1.0,3.444531845708108,3.4508057938430716,0.9981818889529636,2.187102730711511,2.2373539104078186,0.97753990575092,0.9899250956721461,0.45054945054945056,0.5384615384615384,4.443989238446754,5.703798437393477,0.5986671557294097,0.13854606618246526,4.6083051303526236e-09,2.3554118320009207
first_release,CPIAUCSL,12,seasonal_naive,naive_last,high_volatility,91,91,0,1.0,3.4508057938430716,3.4508057938430716,1.0,2.230886647238288,2.2373539104078186,0.9971094143222285,0.9988437657288914,0.3516483516483517,0.5054945054945055,4.631077197944984,5.943923233783424,0.5364161107303745,0.1717101205366925,5.534495981198492e-06,0.024325617001276303
first_release,CPIAUCSL,12,state_space,naive_last,high_volatility,91,91,0,1.0,4.189311618916885,3.4508057938430716,1.2140096746074367,2.610114903602715,2.2373539104078186,1.1666079700045984,1.1950489927663015,0.43956043956043955,0.5604395604395604,5.708172794593498,7.326360465614895,0.5278900589776361,0.1595364342756231,0.00013091555790598622,22.075418685998727
first_release,CPIAUCSL,12,var,naive_last,high_volatility,91,91,0,1.0,608.3596519676217,3.4508057938430716,176.29495495024878,79.38812891776513,2.2373539104078186,35.48304474695042,119.97019086892942,0.5714285714285714,0.6483516483516484,159.35216181464767,204.52628545773425,0.5169175147224127,0.11863193865438579,0.012198143840885052,0.44313631700075984
first_release,CPIAUCSL,12,arima,naive_last,normal_volatility,143,143,0,1.0,1.2255074306469667,1.1758291160134473,1.04224960409379,0.6562366140334825,0.7310195445934429,0.8977005045719387,0.9844299642850496,0.9790209790209791,0.9790209790209791,4.40833661087731,5.658038785308757,0.5155281346839812,0.034768734884360254,5.20871534794024e-06,171.72683791900022
first_release,CPIAUCSL,12,autoreg,naive_last,normal_volatility,143,143,0,1.0,1.3937550323388568,1.1758291160134473,1.185338084724649,0.7445573917037427,0.7310195445934429,1.0185191315477466,1.118610503453888,0.951048951048951,0.9790209790209791,4.7148874191919905,6.051492488193535,0.5021647993193137,0.04113130510210868,0.001077307738214789,1.7080480089990644
first_release,CPIAUCSL,12,bvar_niw,naive_last,normal_volatility,143,143,0,1.0,1.2538493596424152,1.1758291160134473,1.0663533863606722,0.6594001249676804,0.7310195445934429,0.9020280372044038,1.0006232466981648,0.9790209790209791,0.9790209790209791,4.294131848400288,5.5114585595683785,0.4984764143808019,0.03732993229195196,9.868350304173388e-05,52.06622104000121
first_release,CPIAUCSL,12,dynamic_factor,naive_last,normal_volatility,143,143,0,1.0,1.1574108656022726,1.1758291160134473,0.9843359463034728,0.6891534039941352,0.7310195445934429,0.9427291090793043,0.9676932114138054,0.9790209790209791,0.9790209790209791,5.130438583087096,6.584846632883221,0.4823179348754614,0.02938450781076842,4.2493540543895554e-06,1004.1876579999998
first_release,CPIAUCSL,12,elastic_net,naive_last,normal_volatility,143,143,0,1.0,1.6453940953966137,1.1758291160134473,1.399347977514954,0.9038468393505785,0.7310195445934429,1.2364195267217564,1.3341765971976751,0.9300699300699301,0.9790209790209791,5.094313838674229,6.538481025390131,0.43988012456984543,0.05399907949164145,1.480467093519272e-05,9.378940430999016
first_release,CPIAUCSL,12,hist_gradient_boosting,naive_last,normal_volatility,143,143,0,1.0,1.4944843118342288,1.1758291160134473,1.271004682126903,0.734694049570329,0.7310195445934429,1.0050265482011562,1.1646134285566043,0.8531468531468531,0.8951048951048951,3.104955612426597,3.9851673845467896,0.5506018009964251,0.07351400002314709,0.0710968430905623,46.414619186000095
first_release,CPIAUCSL,12,mean,naive_last,normal_volatility,143,143,0,1.0,1.4029654498724486,1.1758291160134473,1.1931712106509902,0.7481227774825537,0.7310195445934429,1.0233964098711243,1.1252612903390438,0.8881118881118881,0.9230769230769231,4.038931531388642,5.18391249874531,0.3685293721110539,0.04063876171132133,8.48811758820669e-12,0.038423830000163
first_release,CPIAUCSL,12,naive_drift,naive_last,normal_volatility,143,143,0,1.0,1.1847399862206156,1.1758291160134473,1.0075783717938367,0.7400023535736814,0.7310195445934429,1.0122880558347236,1.0094622454101914,0.9790209790209791,0.9790209790209791,5.426760602050069,6.965171826766235,0.5015075631783584,0.03767613303989188,8.846112105500805e-05,0.04063675999906759
first_release,CPIAUCSL,12,naive_last,naive_last,normal_volatility,143,143,0,1.0,1.1758291160134473,1.1758291160134473,1.0,0.7310195445934429,0.7310195445934429,1.0,1.0,0.9790209790209791,0.9790209790209791,5.327410478593001,6.837657323799677,0.4775379723453548,0.03773700855521748,0.0004288644855797983,0.0415247940005588
first_release,CPIAUCSL,12,random_forest,naive_last,normal_volatility,143,143,0,1.0,1.5591482332946327,1.1758291160134473,1.3259990010970282,0.793552921068381,0.7310195445934429,1.0855426875210514,1.2298164756666374,0.8181818181818182,0.916083916083916,3.525492294405054,4.52492037242165,0.5802217486681595,0.06919401422324863,0.0012411378838660756,114.92042090599921
first_release,CPIAUCSL,12,ridge,naive_last,normal_volatility,143,143,0,1.0,1.7970691333801299,1.1758291160134473,1.5283420940220855,0.9899866304955458,0.7310195445934429,1.3542546677683258,1.4587071235205817,0.8671328671328671,0.951048951048951,5.255582384131154,6.745466962624178,0.4327244833887825,0.05888913167239244,5.145657282522708e-06,3.819291767000088
first_release,CPIAUCSL,12,seasonal_naive,naive_last,normal_volatility,143,143,0,1.0,1.1758291160134473,1.1758291160134473,1.0,0.7454111618980601,0.7310195445934429,1.0196870486036336,1.0078748194414535,0.9790209790209791,0.9790209790209791,5.580126716522433,7.162015103637518,0.47884967431254716,0.035292911641555846,0.00012711601114630698,0.03815457099812379
first_release,CPIAUCSL,12,state_space,naive_last,normal_volatility,143,143,0,1.0,1.4905250528477767,1.1758291160134473,1.2676374760146103,0.925083954617236,0.7310195445934429,1.265470891249183,1.2667708421084394,0.958041958041958,0.9790209790209791,6.840247199858735,8.779362234363976,0.5410933825273471,0.03319204643814129,1.0730707301181113e-07,34.27385923499935
first_release,CPIAUCSL,12,var,naive_last,normal_volatility,143,143,0,1.0,1.3449904621307094,1.1758291160134473,1.1438655871108123,13.403358741982746,0.7310195445934429,18.33515785058392,8.020382492500055,0.986013986013986,1.0,145.37548885234995,186.5874199193971,0.4170318977681169,0.021013553624770087,2.0100712589598132e-15,0.7246608420007237
first_release,CPIAUCSL,12,arima,naive_last,recession,20,20,0,1.0,2.6626324525302354,3.245820806529222,0.8203263862176687,1.867808360840733,2.193962761253297,0.8513400472548364,0.8327318506325359,0.2,0.35,2.9884831589688328,3.8356766089426677,0.5156104291052791,0.21130516391745138,0.005847638140652034,18.792893700000036
first_release,CPIAUCSL,12,autoreg,naive_last,recession,20,20,0,1.0,2.866471453596571,3.245820806529222,0.8831268343065767,2.0615322339815974,2.193962761253297,0.9396386622368883,0.9057315654787013,0.15,0.15,2.902813898465477,3.7257213034787666,0.5279274678892715,0.2218942493443519,0.0007699176569827548,0.18872278299994505
first_release,CPIAUCSL,12,bvar_niw,naive_last,recession,20,20,0,1.0,2.679153850022813,3.245820806529222,0.8254164384655758,1.9036221261170823,2.193962761253297,0.8676638271789271,0.8423153939509163,0.15,0.3,2.561417874153043,3.2875442500423815,0.5060167482156924,0.22252817747258818,0.00549521177791501,7.266199652999745
first_release,CPIAUCSL,12,dynamic_factor,naive_last,recession,20,20,0,1.0,3.1195996661101337,3.245820806529222,0.9611127206513729,2.0985652486404573,2.193962761253297,0.9565181714577763,0.9592749009739343,0.3,0.4,3.554677869882122,4.562379653006836,0.4672813841163513,0.1906868929876831,0.0035832371130506413,103.31774696500023
first_release,CPIAUCSL,12,elastic_net,naive_last,recession,20,20,0,1.0,4.158024558750539,3.245820806529222,1.2810394678555108,3.1991677539051944,2.193962761253297,1.458168666489889,1.351891147309262,0.25,0.3,2.564805998907059,3.291892861085464,0.6439068001991795,0.17926671276454273,1.725337209998905e-05,1.0700050210000986
first_release,CPIAUCSL,12,hist_gradient_boosting,naive_last,recession,20,20,0,1.0,2.3142221939684906,3.245820806529222,0.7129851990945564,1.8342107375082404,2.193962761253297,0.8360263765190122,0.7622016700643388,0.15,0.15,1.495376922991446,1.9192955020867726,0.5694016601715192,0.2282535691702919,4.744907487842478e-05,4.324502373999906
first_release,CPIAUCSL,12,mean,naive_last,recession,20,20,0,1.0,2.387900675864116,3.245820806529222,0.73568469062145,1.7671524482602685,2.193962761253297,0.805461459724497,0.7635953982626689,0.15,0.25,2.1265653410184644,2.7294170661303623,0.49910292894588953,0.2300848102210858,0.003170063237557974,0.0053751959997884
first_release,CPIAUCSL,12,naive_drift,naive_last,recession,20,20,0,1.0,3.2576983156667367,3.245820806529222,1.0036593237413545,2.232447608427172,2.193962761253297,1.0175412490373767,1.0092120938597633,0.3,0.3,3.5300313453291077,4.530746181211618,0.4908911128182911,0.20443438707296263,0.0038818669219615742,0.005734306999754899
first_release,CPIAUCSL,12,naive_last,naive_last,recession,20,20,0,1.0,3.245820806529222,3.245820806529222,1.0,2.193962761253297,2.193962761253297,1.0,1.0,0.3,0.35,3.5161820545584126,4.512970808946202,0.47763131249780894,0.19813111904184696,0.003573842979085917,0.0057445769996879005
first_release,CPIAUCSL,12,random_forest,naive_last,recession,20,20,0,1.0,2.4408946395255766,3.245820806529222,0.7520115203573551,1.941302181379799,2.193962761253297,0.8848382550808812,0.8051422142467655,0.1,0.1,1.5969730206310615,2.049692681708353,0.5585220653952033,0.23335526686514935,4.969446068804268e-05,9.646542507999982
first_release,CPIAUCSL,12,ridge,naive_last,recession,20,20,0,1.0,4.566880781495962,3.245820806529222,1.4070033602315093,3.4799820691519097,2.193962761253297,1.586162778425636,1.4786671275091599,0.3,0.35,2.7725202685185115,3.5584912398988706,0.6784962255012954,0.16089496406234954,4.708618522265633e-06,0.5777148450001722
first_release,CPIAUCSL,12,seasonal_naive,naive_last,recession,20,20,0,1.0,3.245820806529222,3.245820806529222,1.0,2.210587870411641,2.193962761253297,1.0075776624161328,1.0030310649664531,0.3,0.3,3.4139708506157005,4.381784148931625,0.48343449719689324,0.20258885370648244,0.0033402903159365227,0.005512911000009799
first_release,CPIAUCSL,12,state_space,naive_last,recession,20,20,0,1.0,3.2536205335611115,3.245820806529222,1.0024030060489475,2.088607465437434,2.193962761253297,0.9519794512119801,0.9822335841141605,0.4,0.5,4.6633438142842145,5.9853369875034925,0.44995136073497494,0.16394582457692133,0.006765346635409619,5.190445119999964
first_release,CPIAUCSL,12,var,naive_last,recession,20,20,0,1.0,2.750013053451548,3.245820806529222,0.8472473427737238,1.8664410984150042,2.193962761253297,0.8507168541679365,0.8486351473314089,0.2,0.4,3.1734431780431587,4.073070223366705,0.5101909663202427,0.21051632905962156,0.009344834680790837,0.09326551000023539
first_release,INDPRO,1,arima,naive_last,all,244,244,0,1.0,4.1515218456357275,4.179675011730493,0.9932642691080642,2.1556525889227447,2.176735411874648,0.9903144760557985,0.9920843518871579,0.8442622950819673,0.8647540983606558,8.981040386184365,11.527040542247223,0.3824524000512864,0.04610831769891583,1.2715401268830174e-15,235.0277448660035
first_release,INDPRO,1,autoreg,naive_last,all,244,244,0,1.0,4.119771460998406,4.179675011730493,0.9856678927036279,2.138801528142397,2.176735411874648,0.9825730387233506,0.9844299511115169,0.8401639344262295,0.860655737704918,8.804329625949743,11.30023473691878,0.3932601347877099,0.048231794770648886,4.909043240443054e-14,2.6581085559992514
first_release,INDPRO,1,bvar_niw,naive_last,all,244,244,0,1.0,4.1478520265288585,4.179675011730493,0.9923862536890258,2.1545586828965604,2.176735411874648,0.989811931731754,0.9913565249061171,0.8442622950819673,0.860655737704918,9.077608632639635,11.65098454473673,0.3838098600757944,0.04575919140657067,1.1454149116456572e-15,19.03487932499987
first_release,INDPRO,1,dynamic_factor,naive_last,all,236,244,8,0.9672131147540983,4.164859234782989,4.238067525196088,0.9827260207682246,2.1789124902659864,2.2123888921843626,0.9848686629929135,0.9835830776581003,0.8389830508474576,0.8516949152542372,9.200528535055213,11.808750531489565,0.38187944857022943,0.046154980490295414,4.496013668651783e-15,1585.968939506001
first_release,INDPRO,1,elastic_net,naive_last,all,244,244,0,1.0,4.222062323839248,4.179675011730493,1.0101412937584364,2.1664894560635326,2.176735411874648,0.995292971412501,1.0042019648200622,0.8401639344262295,0.8565573770491803,8.689629845825475,11.153019162906533,0.3940944306767207,0.0463228274972603,1.76500077266079e-16,16.14556324999898
first_release,INDPRO,1,hist_gradient_boosting,naive_last,all,244,244,0,1.0,4.1483180157139845,4.179675011730493,0.9924977430234401,2.185354447476284,2.176735411874648,1.0039596156494799,0.9970824920738559,0.7991803278688525,0.8442622950819673,8.352573606347656,10.720412163003168,0.39868186707833225,0.05990767269612008,3.478495792230866e-11,77.43000263399915
first_release,INDPRO,1,mean,naive_last,all,244,244,0,1.0,5.171756587089644,4.179675011730493,1.2373585440434527,2.7964479799257576,2.176735411874648,1.2846981606815504,1.2562943906986916,0.8524590163934426,0.8811475409836066,13.809550664830894,17.72436639173744,0.36273058934603436,0.0434245441871352,3.0249984937992705e-17,0.0610824690009394
first_release,INDPRO,1,naive_drift,naive_last,all,244,244,0,1.0,4.190004662621995,4.179675011730493,1.0024714004946584,2.18216684021535,2.176735411874648,1.0024952175221076,1.002480927305638,0.8401639344262295,0.8565573770491803,9.038963720342881,11.601384336782925,0.37962997178563573,0.04596348052861544,1.099256463925695e-15,0.06818636300114861
first_release,INDPRO,1,naive_last,naive_last,all,244,244,0,1.0,4.179675011730493,4.179675011730493,1.0,2.176735411874648,2.176735411874648,1.0,1.0,0.8401639344262295,0.8565573770491803,9.017704170416838,11.574097999858708,0.37992919717243806,0.0460312632852055,1.517852883998261e-15,0.0688911290022701
first_release,INDPRO,1,random_forest,naive_last,all,244,244,0,1.0,4.243163628640243,4.179675011730493,1.0151898453184915,2.243852258519609,2.176735411874648,1.030833718365044,1.0214473945371125,0.8155737704918032,0.8524590163934426,8.864190296734078,11.377065076094029,0.3934100695988281,0.058154226797534125,6.682367884736675e-13,186.59052484400002
first_release,INDPRO,1,ridge,naive_last,all,244,244,0,1.0,4.18071025460798,4.179675011730493,1.000247685017276,2.1524588026412097,2.176735411874648,0.9888472392643575,0.9956875067161086,0.8401639344262295,0.8524590163934426,8.636743839964174,11.085140709245586,0.3946223219063374,0.04750067838764465,6.31546935603088e-17,6.779696838002951
first_release,INDPRO,1,seasonal_naive,naive_last,all,244,244,0,1.0,6.269845056485033,4.179675011730493,1.5000795609439395,3.3462477165973006,2.176735411874648,1.5372781176539252,1.5149589836279338,0.8360655737704918,0.8647540983606558,15.876858327386826,20.37772705095888,0.39775937719883897,0.055041547888416,2.6738180491717633e-12,0.0649052219997534
first_release,INDPRO,1,state_space,naive_last,all,244,244,0,1.0,4.3206472539688905,4.179675011730493,1.033728039104177,2.2325993946942653,2.176735411874648,1.0256641126500101,1.0305024685225104,0.8442622950819673,0.8565573770491803,9.152743016151211,11.747418481965985,0.3852929670980735,0.04753147769332733,9.750696874477262e-15,70.37482053499991
first_release,INDPRO,1,var,naive_last,all,244,244,0,1.0,4.635529303011777,4.179675011730493,1.1090645301373678,2.2412730886091596,2.176735411874648,1.02964883852325,1.0772982534917208,0.8524590163934426,0.8770491803278688,9.181097041498594,11.783810479514283,0.38656235421016155,0.04240403739098121,1.1112922801413545e-17,1.1710122710006643
first_release,INDPRO,1,arima,naive_last,expansion,224,224,0,1.0,4.222478987303532,4.240613314830254,0.9957236545328708,2.1826633653161536,2.1995017849605794,0.992344439200022,0.9943719683997312,0.8392857142857143,0.8616071428571429,8.95680830514066,11.495939002937424,0.3917264648544438,0.04731684350268824,2.1929168083668059e-13,218.28526480800372
first_release,INDPRO,1,autoreg,naive_last,expansion,224,224,0,1.0,4.1831344472717,4.240613314830254,0.9864456239484181,2.164194772589614,2.1995017849605794,0.9839477227923239,0.9854464634859803,0.8392857142857143,0.8571428571428571,8.775668147356425,11.263448127401448,0.4021383832136606,0.04943299226785161,4.678966137383895e-12,2.4768793269991995
first_release,INDPRO,1,bvar_niw,naive_last,expansion,224,224,0,1.0,4.206264961967539,4.240613314830254,0.991900145023223,2.1744602143042,2.1995017849605794,0.9886148895956326,0.9905860428521868,0.84375,0.8571428571428571,9.078314527442826,11.651890550908073,0.3943376182686231,0.04654260088066229,1.5945676011579447e-13,17.521530226999822
first_release,INDPRO,1,dynamic_factor,naive_last,expansion,222,224,2,0.9910714285714286,4.1783681968759865,4.258482173613738,0.9811871992246084,2.1740210611425494,2.2111134813893107,0.9832245515397722,0.9820021401506739,0.8423423423423423,0.8513513513513513,9.18746683518341,11.791986021199136,0.3908026548569158,0.046449544336615606,2.0889859972463044e-13,1511.9230806580008
first_release,INDPRO,1,elastic_net,naive_last,expansion,224,224,0,1.0,4.239437230547323,4.240613314830254,0.9997226617482858,2.1746347711349197,2.1995017849605794,0.9886942515820212,0.99531129768178,0.8392857142857143,0.8526785714285714,8.677974922258965,11.138060230456501,0.4024372240327235,0.046887000402377886,2.0092632538293333e-14,15.403700916999062
first_release,INDPRO,1,hist_gradient_boosting,naive_last,expansion,224,224,0,1.0,4.0436948154243,4.240613314830254,0.9535636746889202,2.114482853271849,2.1995017849605794,0.9613462774751719,0.9566767158034208,0.8258928571428571,0.8526785714285714,8.350104544955055,10.717243157013884,0.4184412704508194,0.0581536695988756,3.1340923631087094e-09,72.88368955099895
first_release,INDPRO,1,mean,naive_last,expansion,224,224,0,1.0,4.350092444628221,4.240613314830254,1.025816815085473,2.4158188295436416,2.1995017849605794,1.0983482014255057,1.054829369621486,0.8973214285714286,0.9241071428571429,13.936705650460164,17.88756804894769,0.3871748523753961,0.03882800297443692,2.2257849673416618e-15,0.0558989260008398
first_release,INDPRO,1,naive_drift,naive_last,expansion,224,224,0,1.0,4.252227540019611,4.240613314830254,1.0027388078862884,2.2057915714242666,2.1995017849605794,1.0028596414454831,1.0027871413099665,0.8392857142857143,0.8526785714285714,9.019556514392276,11.576475457612478,0.38915475574500036,0.047196748061062735,2.0328350692989904e-13,0.0625368180011667
first_release,INDPRO,1,naive_last,naive_last,expansion,224,224,0,1.0,4.240613314830254,4.240613314830254,1.0,2.1995017849605794,2.1995017849605794,1.0,1.0,0.8392857142857143,0.8526785714285714,8.998742949083066,11.549761535746923,0.3896390883121625,0.04724476775216129,3.2887465518677413e-13,0.0631375590026444
first_release,INDPRO,1,random_forest,naive_last,expansion,224,224,0,1.0,4.136168952246385,4.240613314830254,0.9753704582734279,2.1669055973401066,2.1995017849605794,0.9851801949680814,0.9792943529512894,0.8303571428571429,0.8660714285714286,8.855782973472452,11.366274393509231,0.4143280899671555,0.0564462769622486,6.933155829468222e-11,175.71772771099995
first_release,INDPRO,1,ridge,naive_last,expansion,224,224,0,1.0,4.1930939841519645,4.240613314830254,0.9887942316003901,2.1568090213440247,2.1995017849605794,0.9805898026960138,0.9855124600386396,0.8392857142857143,0.8482142857142857,8.625645848774859,11.070896591762988,0.4045016755679196,0.04809260724977396,2.201018384284425e-15,6.313241668002763
first_release,INDPRO,1,seasonal_naive,naive_last,expansion,224,224,0,1.0,5.880722704918075,4.240613314830254,1.3867623073181508,3.099950879838562,2.1995017849605794,1.4093877536426374,1.3958124858479453,0.875,0.9017857142857143,16.12146200248201,20.691672469124708,0.4218091043530939,0.05097821662321873,1.8180931639292277e-10,0.059738207999703294
first_release,INDPRO,1,state_space,naive_last,expansion,224,224,0,1.0,4.40763668291927,4.240613314830254,1.0393866065328103,2.2714820787313275,2.1995017849605794,1.0327257264635674,1.0367222545051131,0.8392857142857143,0.8526785714285714,9.138004145046887,11.728501345703256,0.39155709270597167,0.048699081617121005,3.7859335558543674e-13,65.76871559599994
first_release,INDPRO,1,var,naive_last,expansion,224,224,0,1.0,4.7550078310921124,4.240613314830254,1.1213019150939607,2.2878602782672735,2.1995017849605794,1.0401720489207413,1.088849968624673,0.8526785714285714,0.875,9.201120986641756,11.809510934868658,0.39569705851046066,0.043166995773009635,1.360972862732515e-15,1.0804733460004057
first_release,INDPRO,1,arima,naive_last,high_volatility,102,102,0,1.0,5.559487309424237,5.6152897012970175,0.9900624197786463,3.016759393494993,3.0675694818725616,0.9834363691913663,0.9874119995437343,0.7254901960784313,0.7549019607843137,9.071682071590645,11.643377885981147,0.32949123270716923,0.06587341651343648,7.817263682202086e-08,95.1365198770012
first_release,INDPRO,1,autoreg,naive_last,high_volatility,102,102,0,1.0,5.510052654753536,5.6152897012970175,0.981258839322364,2.9963617058725287,3.0675694818725616,0.9767869068913265,0.979470066349949,0.7156862745098039,0.7450980392156863,8.91902821518751,11.44744878244474,0.3381197443876857,0.06682285077683671,1.6798202725199036e-07,1.1297890779994708
first_release,INDPRO,1,bvar_niw,naive_last,high_volatility,102,102,0,1.0,5.607223402392582,5.6152897012970175,0.9985635115312799,3.0434891604431926,3.0675694818725616,0.9921500322741934,0.9959981198284453,0.7156862745098039,0.7450980392156863,9.159604113681153,11.75622460530929,0.32506835739420803,0.06430601844160544,1.704998377151127e-08,7.808162871000544
first_release,INDPRO,1,dynamic_factor,naive_last,high_volatility,94,102,8,0.9215686274509803,5.69990792809042,5.827717297231097,0.9780687081026729,3.140561758543802,3.2328981405223054,0.9714385118352088,0.9754166295956872,0.6914893617021277,0.7127659574468085,9.364092390848079,12.018682467645982,0.32295215571081043,0.06818369249971318,5.843768889609659e-08,659.4083833830009
first_release,INDPRO,1,elastic_net,naive_last,high_volatility,102,102,0,1.0,5.765115440431359,5.6152897012970175,1.0266817469986873,3.134542785564559,3.0675694818725616,1.0218326933058137,1.0247421255215379,0.7058823529411765,0.7352941176470589,8.905462948678478,11.4300379513726,0.34704576970519324,0.066264125637639,5.974614993787952e-09,6.8586909629995
first_release,INDPRO,1,hist_gradient_boosting,naive_last,high_volatility,102,102,0,1.0,5.619647135879569,5.6152897012970175,1.0007759946172583,3.143497216481961,3.0675694818725616,1.0247517570695905,1.0103662995981912,0.6176470588235294,0.7058823529411765,8.56592555430299,10.994246423634232,0.3497772186877814,0.0881114611778927,1.8705481721796894e-05,33.236083071998735
first_release,INDPRO,1,mean,naive_last,high_volatility,102,102,0,1.0,7.166105612820732,5.6152897012970175,1.2761773646630392,4.018847078568925,3.0675694818725616,1.3101079217008207,1.289749587478152,0.7352941176470589,0.7941176470588235,14.536409261998429,18.657279301350883,0.29077904320333764,0.05204362867306071,4.4880717316968464e-13,0.025567849000931103
first_release,INDPRO,1,naive_drift,naive_last,high_volatility,102,102,0,1.0,5.627982344253576,5.6152897012970175,1.0022603718831509,3.074340984344468,3.0675694818725616,1.002207448767476,1.002239202636881,0.7058823529411765,0.7352941176470589,9.146551138108189,11.739471292535198,0.32745178048470847,0.06647229324780317,7.274136148708626e-09,0.028521655000696595
first_release,INDPRO,1,naive_last,naive_last,high_volatility,102,102,0,1.0,5.6152897012970175,5.6152897012970175,1.0,3.0675694818725616,3.0675694818725616,1.0,1.0,0.7058823529411765,0.7352941176470589,9.125550314932745,11.712517027800311,0.3270189186178003,0.06636335978604685,7.456631196505038e-09,0.0288351560016578
first_release,INDPRO,1,random_forest,naive_last,high_volatility,102,102,0,1.0,5.724407036911136,5.6152897012970175,1.0194321827400845,3.2129083133733354,3.0675694818725616,1.047379148984118,1.030610969237698,0.6568627450980392,0.7352941176470589,9.104181523007389,11.685090480287917,0.33841416088571363,0.08787698276657452,2.9003787604843435e-08,80.40709898900133
first_release,INDPRO,1,ridge,naive_last,high_volatility,102,102,0,1.0,5.7038928569754885,5.6152897012970175,1.0157789108650985,3.114867005233505,3.0675694818725616,1.0154185662754969,1.0156347730292579,0.7058823529411765,0.7254901960784313,8.840330485581262,11.346441340016415,0.34310877832316344,0.06790108979571487,1.3317834192594153e-08,2.7702802400015067
first_release,INDPRO,1,seasonal_naive,naive_last,high_volatility,102,102,0,1.0,8.947514212634449,5.6152897012970175,1.593419874769374,5.073173451251955,3.0675694818725616,1.6538088154909847,1.6175754510580183,0.6862745098039216,0.7549019607843137,16.536063735427078,21.22380803238256,0.3635710956999989,0.08867205494145528,4.4885463367519693e-07,0.0270511169997524
first_release,INDPRO,1,state_space,naive_last,high_volatility,102,102,0,1.0,5.820601762608617,5.6152897012970175,1.0365630398845098,3.14551191750379,3.0675694818725616,1.0254085314421792,1.0321012365075775,0.7156862745098039,0.7352941176470589,9.291923640965747,11.926054879971764,0.3339956452252147,0.06602940463988252,9.4391919570604e-08,30.981234544999495
first_release,INDPRO,1,var,naive_last,high_volatility,102,102,0,1.0,6.459379691313858,5.6152897012970175,1.150319936266489,3.253567949959026,3.0675694818725616,1.0606338240048352,1.1144454913618276,0.7352941176470589,0.7843137254901961,9.432847814202564,12.106929098150585,0.3360884474732829,0.0596618889695031,6.394395700114123e-08,0.4914979770008984
first_release,INDPRO,1,arima,naive_last,normal_volatility,142,142,0,1.0,2.722838843535213,2.7145822985440384,1.003041552652724,1.5371110814131008,1.5368405165240344,1.0001760526783081,1.0018953526629577,0.9295774647887324,0.9436619718309859,8.915931569906613,11.443474281255243,0.42049492870691985,0.028790784480541252,5.560759547932256e-11,139.8912249890023
first_release,INDPRO,1,autoreg,naive_last,normal_volatility,142,142,0,1.0,2.712133320496766,2.7145822985440384,0.999097843506684,1.52280759766019,1.5368405165240344,0.9908689817108782,0.9958062987883616,0.9295774647887324,0.9436619718309859,8.721940498469094,11.194489436611395,0.43286802084969905,0.03147747228024821,4.87103038282108e-10,1.5283194779997806
first_release,INDPRO,1,bvar_niw,naive_last,normal_volatility,142,142,0,1.0,2.641707344956552,2.7145822985440384,0.9731542662653577,1.516031156771515,1.5368405165240344,0.9864596491771409,0.978476419430071,0.9366197183098591,0.9436619718309859,9.018710470201357,11.575389571649396,0.42600446059355357,0.028509244927416293,9.520498430116654e-12,11.226716453999323
first_release,INDPRO,1,dynamic_factor,naive_last,normal_volatility,142,142,0,1.0,2.7058973682859264,2.7145822985440384,0.9968006384397444,1.5423277633778554,1.5368405165240344,1.003570472534282,0.9995085720775594,0.9366197183098591,0.9436619718309859,9.092253869952891,11.669781503329682,0.42088765651942245,0.02810536214626028,3.329198921102554e-12,926.5605561230001
