truth_mode,target,horizon,model,regime,n,rmse,mae,crps,coverage80,coverage90,width80,width90,pit_mean,pit_var,pit_ks_p,runtime_s
first_release,CPIAUCSL,12,elastic_net,normal_volatility,143,1.6453940953966137,1.250274993225262,0.9038468393505785,0.9300699300699301,0.9790209790209791,5.094313838674229,6.538481025390131,0.43988012456984543,0.05399907949164145,1.480467093519272e-05,9.378940430999016
first_release,CPIAUCSL,12,elastic_net,recession,20,4.158024558750539,3.5967044544640303,3.1991677539051944,0.25,0.3,2.564805998907059,3.291892861085464,0.6439068001991795,0.17926671276454273,1.725337209998905e-05,1.0700050210000986
first_release,CPIAUCSL,12,hist_gradient_boosting,all,234,2.1319081404103057,1.431908905855337,1.1659410514514972,0.6581196581196581,0.6965811965811965,2.8526578271071026,3.661346682819317,0.5648297673522615,0.10870897448652259,0.00017483440384089748,70.70274533400143
first_release,CPIAUCSL,12,hist_gradient_boosting,expansion,214,2.114066236748952,1.3688654874952788,1.1034859406050728,0.705607476635514,0.7476635514018691,2.979506509734734,3.8241552043831057,0.5644024876495273,0.09855359684274695,0.002465639398998401,66.37824296000153
first_release,CPIAUCSL,12,hist_gradient_boosting,high_volatility,91,2.8596269687584424,2.1366225350385566,1.8436149115504763,0.3516483516483517,0.38461538461538464,2.4561898787478977,3.1524855801047162,0.5871880001971478,0.16461960889838562,7.119957339577575e-11,24.28812614800134
first_release,CPIAUCSL,12,hist_gradient_boosting,normal_volatility,143,1.4944843118342288,0.9834547781932881,0.734694049570329,0.8531468531468531,0.8951048951048951,3.104955612426597,3.9851673845467896,0.5506018009964251,0.07351400002314709,0.0710968430905623,46.414619186000095
first_release,CPIAUCSL,12,hist_gradient_boosting,recession,20,2.3142221939684906,2.1064734823079605,1.8342107375082404,0.15,0.15,1.495376922991446,1.9192955020867726,0.5694016601715192,0.2282535691702919,4.744907487842478e-05,4.324502373999906
first_release,CPIAUCSL,12,mean,all,234,1.986053278070099,1.3788838531689478,1.0897758330019782,0.7435897435897436,0.782051282051282,3.7693405513239804,4.837896221854946,0.4587041872187008,0.0877398544579657,0.0006679182764528411,0.0626923039999411
first_release,CPIAUCSL,12,mean,expansion,214,1.9442582506822839,1.3027330781122572,1.0264696072769044,0.7990654205607477,0.8317757009345794,3.9228709448104775,5.034950348558178,0.45492860387971124,0.07528677442027676,9.847615756900306e-05,0.057317108000152696
first_release,CPIAUCSL,12,mean,high_volatility,91,2.6551272401875026,2.040309294076445,1.6266592059610734,0.5164835164835165,0.5604395604395604,3.3456975826509403,4.294156358170087,0.6004074681021457,0.12980682457451628,1.5816880436725395e-06,0.0242684739997781
first_release,CPIAUCSL,12,mean,normal_volatility,143,1.4029654498724486,0.957976754409631,0.7481227774825537,0.8881118881118881,0.9230769230769231,4.038931531388642,5.18391249874531,0.3685293721110539,0.04063876171132133,8.48811758820669e-12,0.038423830000163
first_release,CPIAUCSL,12,mean,recession,20,2.387900675864116,2.193697146275537,1.7671524482602685,0.15,0.25,2.1265653410184644,2.7294170661303623,0.49910292894588953,0.2300848102210858,0.003170063237557974,0.0053751959997884
first_release,CPIAUCSL,12,naive_drift,all,234,2.3925573785250522,1.778666508730785,1.3504183123677835,0.7393162393162394,0.7863247863247863,5.110541854506719,6.559309458219483,0.5189518830896095,0.09098343271214429,0.12305955455567608,0.0668057809990357
first_release,CPIAUCSL,12,naive_drift,expansion,214,2.2950998625405026,1.6777190086787779,1.2679856678762518,0.780373831775701,0.8317757009345794,5.2582531170466815,6.748894811210871,0.5215743849841252,0.08120970207753511,0.061661824834875145,0.0610714739992808
first_release,CPIAUCSL,12,naive_drift,high_volatility,91,3.5375184479513675,3.074298604063724,2.3096433904728015,0.3626373626373626,0.4835164835164835,4.6136266797957415,5.921525736217441,0.5463643858072897,0.17485813214436408,4.0023929090040365e-07,0.026169020999968096
first_release,CPIAUCSL,12,naive_drift,normal_volatility,143,1.1847399862206156,0.9541733571552783,0.7400023535736814,0.9790209790209791,0.9790209790209791,5.426760602050069,6.965171826766235,0.5015075631783584,0.03767613303989188,8.846112105500805e-05,0.04063675999906759
first_release,CPIAUCSL,12,naive_drift,recession,20,3.2576983156667367,2.8588047592872607,2.232447608427172,0.3,0.3,3.5300313453291077,4.530746181211618,0.4908911128182911,0.20443438707296263,0.0038818669219615742,0.005734306999754899
first_release,CPIAUCSL,12,naive_last,all,234,2.340046765896179,1.7376110472982549,1.3168162424101446,0.7350427350427351,0.7863247863247863,5.02779736685482,6.4531080580701,0.4997221384556872,0.09024308439645175,0.2823386342607236,0.0680395439998196
first_release,CPIAUCSL,12,naive_last,expansion,214,2.236730926270047,1.637242716751228,1.2348399322378873,0.7757009345794392,0.8271028037383178,5.169069825947942,6.634429296305978,0.5017867016293207,0.08099284109217458,0.3240996066450945,0.06229496700013171
first_release,CPIAUCSL,12,naive_last,high_volatility,91,3.4508057938430716,2.9759028584675633,2.2373539104078186,0.3516483516483517,0.4835164835164835,4.556976762694819,5.848816354780765,0.534582970914781,0.17207797289996,2.8163259198633724e-06,0.0265147499992608
first_release,CPIAUCSL,12,naive_last,normal_volatility,143,1.1758291160134473,0.9496071674632404,0.7310195445934429,0.9790209790209791,0.9790209790209791,5.327410478593001,6.837657323799677,0.4775379723453548,0.03773700855521748,0.0004288644855797983,0.0415247940005588
first_release,CPIAUCSL,12,naive_last,recession,20,3.245820806529222,2.8115521841514437,2.193962761253297,0.3,0.35,3.5161820545584126,4.512970808946202,0.47763131249780894,0.19813111904184696,0.003573842979085917,0.0057445769996879005
first_release,CPIAUCSL,12,random_forest,all,234,2.273810912354473,1.616211427551331,1.2805344682338362,0.5982905982905983,0.6794871794871795,3.199951640371652,4.1070934664247405,0.5625680104331663,0.11662913555291382,0.00020024117620592475,174.28711912499912
first_release,CPIAUCSL,12,random_forest,expansion,214,2.257563845381114,1.558393345557603,1.2187804763510361,0.6448598130841121,0.7336448598130841,3.349762726328717,4.299373913594496,0.5629461361376489,0.10676281935422408,0.001338647779110332,164.64057661699914
first_release,CPIAUCSL,12,random_forest,high_volatility,91,3.0781143073854613,2.4694280212535062,2.0457911852081234,0.25274725274725274,0.3076923076923077,2.68838775546202,3.4505083284295965,0.5348264217781771,0.19149376402169466,7.887753632858587e-10,59.366698218999915
first_release,CPIAUCSL,12,random_forest,normal_volatility,143,1.5591482332946327,1.0732554133772196,0.793552921068381,0.8181818181818182,0.916083916083916,3.525492294405054,4.52492037242165,0.5802217486681595,0.06919401422324863,0.0012411378838660756,114.92042090599921
first_release,CPIAUCSL,12,random_forest,recession,20,2.4408946395255766,2.2348649048842204,1.941302181379799,0.1,0.1,1.5969730206310615,2.049692681708353,0.5585220653952033,0.23335526686514935,4.969446068804268e-05,9.646542507999982
first_release,CPIAUCSL,12,ridge,all,234,2.566641013121851,1.869139426867529,1.4555317805795325,0.7051282051282052,0.7905982905982906,4.93996282747611,6.340373647256683,0.49725774485458185,0.09597752867054866,0.0019322685612399911,6.174703599001008
first_release,CPIAUCSL,12,ridge,expansion,214,2.2921862229521586,1.68092598496163,1.2663308190307123,0.7429906542056075,0.8317757009345794,5.142527552612335,6.600362657290123,0.4803195690932067,0.0872648598164894,0.020868958941700308,5.5969887540008365
first_release,CPIAUCSL,12,ridge,high_volatility,91,3.444531845708108,2.671541422346861,2.187102730711511,0.45054945054945056,0.5384615384615384,4.443989238446754,5.703798437393477,0.5986671557294097,0.13854606618246526,4.6083051303526236e-09,2.3554118320009207
first_release,CPIAUCSL,12,ridge,normal_volatility,143,1.7970691333801299,1.358519975198863,0.9899866304955458,0.8671328671328671,0.951048951048951,5.255582384131154,6.745466962624178,0.4327244833887825,0.05888913167239244,5.145657282522708e-06,3.819291767000088
first_release,CPIAUCSL,12,ridge,recession,20,4.566880781495962,3.883023255260644,3.4799820691519097,0.3,0.35,2.7725202685185115,3.5584912398988706,0.6784962255012954,0.16089496406234954,4.708618522265633e-06,0.5777148450001722
first_release,CPIAUCSL,12,seasonal_naive,all,234,2.340046765896179,1.7376110472982549,1.3230960728637042,0.7350427350427351,0.7948717948717948,5.211051903742314,6.688312709805371,0.5012366218083689,0.08862572387260567,0.340020499361149,0.062480187999400104
first_release,CPIAUCSL,12,seasonal_naive,expansion,214,2.236730926270047,1.637242716751228,1.2401529142143646,0.7757009345794392,0.8411214953271028,5.3790034040345205,6.903876126709458,0.5029003717720583,0.07884354349012578,0.1878511271147535,0.056967276999390304
first_release,CPIAUCSL,12,seasonal_naive,high_volatility,91,3.4508057938430716,2.9759028584675633,2.230886647238288,0.3516483516483517,0.5054945054945055,4.631077197944984,5.943923233783424,0.5364161107303745,0.1717101205366925,5.534495981198492e-06,0.024325617001276303
first_release,CPIAUCSL,12,seasonal_naive,normal_volatility,143,1.1758291160134473,0.9496071674632404,0.7454111618980601,0.9790209790209791,0.9790209790209791,5.580126716522433,7.162015103637518,0.47884967431254716,0.035292911641555846,0.00012711601114630698,0.03815457099812379
first_release,CPIAUCSL,12,seasonal_naive,recession,20,3.245820806529222,2.8115521841514437,2.210587870411641,0.3,0.3,3.4139708506157005,4.381784148931625,0.48343449719689324,0.20258885370648244,0.0033402903159365227,0.005512911000009799
first_release,CPIAUCSL,12,state_space,all,234,2.860561688701283,2.0626114526916286,1.580373768111589,0.7564102564102564,0.8162393162393162,6.399996042255587,8.214305990961556,0.5359587567024595,0.08189375209892936,0.005731753747965464,56.34927792099808
first_release,CPIAUCSL,12,state_space,expansion,214,2.8210302944819112,1.9940756838499516,1.532875291725996,0.7897196261682243,0.8457943925233645,6.562299988794967,8.422620851097822,0.543996831091944,0.0741995373330058,0.0010284492152967558,51.15883280099811
first_release,CPIAUCSL,12,state_space,high_volatility,91,4.189311618916885,3.512786495618492,2.610114903602715,0.43956043956043955,0.5604395604395604,5.708172794593498,7.326360465614895,0.5278900589776361,0.1595364342756231,0.00013091555790598622,22.075418685998727
first_release,CPIAUCSL,12,state_space,normal_volatility,143,1.4905250528477767,1.1397727890108973,0.925083954617236,0.958041958041958,0.9790209790209791,6.840247199858735,8.779362234363976,0.5410933825273471,0.03319204643814129,1.0730707301181113e-07,34.27385923499935
first_release,CPIAUCSL,12,state_space,recession,20,3.2536205335611115,2.7959441792975706,2.088607465437434,0.4,0.5,4.6633438142842145,5.9853369875034925,0.44995136073497494,0.16394582457692133,0.006765346635409619,5.190445119999964
first_release,CPIAUCSL,12,var,all,234,379.38035458333144,26.304826485057962,39.064102699231455,0.8247863247863247,0.8632478632478633,150.81086167102126,193.56364540652817,0.4558763043614541,0.061011325058615146,5.735075725722558e-12,1.1677971590014837
first_release,CPIAUCSL,12,var,expansion,214,396.711604885087,28.53111080475238,42.54051967127037,0.883177570093458,0.9065420560747663,164.60875124980421,211.27304495635633,0.45080016772979165,0.047658744899279154,1.0403622107643856e-13,1.074531649001248
first_release,CPIAUCSL,12,var,high_volatility,91,608.3596519676217,66.28283908651463,79.38812891776513,0.5714285714285714,0.6483516483516484,159.35216181464767,204.52628545773425,0.5169175147224127,0.11863193865438579,0.012198143840885052,0.44313631700075984
first_release,CPIAUCSL,12,var,normal_volatility,143,1.3449904621307094,0.8642730114037183,13.403358741982746,0.986013986013986,1.0,145.37548885234995,186.5874199193971,0.4170318977681169,0.021013553624770087,2.0100712589598132e-15,0.7246608420007237
first_release,CPIAUCSL,12,var,recession,20,2.750013053451548,2.483584264327735,1.8664410984150042,0.2,0.4,3.1734431780431587,4.073070223366705,0.5101909663202427,0.21051632905962156,0.009344834680790837,0.09326551000023539
first_release,INDPRO,1,arima,all,244,4.1515218456357275,2.5732458347551703,2.1556525889227447,0.8442622950819673,0.8647540983606558,8.981040386184365,11.527040542247223,0.3824524000512864,0.04610831769891583,1.2715401268830174e-15,235.0277448660035
first_release,INDPRO,1,arima,expansion,224,4.222478987303532,2.572808233825111,2.1826633653161536,0.8392857142857143,0.8616071428571429,8.95680830514066,11.495939002937424,0.3917264648544438,0.04731684350268824,2.1929168083668059e-13,218.28526480800372
first_release,INDPRO,1,arima,high_volatility,102,5.559487309424237,3.873568908983232,3.016759393494993,0.7254901960784313,0.7549019607843137,9.071682071590645,11.643377885981147,0.32949123270716923,0.06587341651343648,7.817263682202086e-08,95.1365198770012
first_release,INDPRO,1,arima,normal_volatility,142,2.722838843535213,1.6392109504505061,1.5371110814131008,0.9295774647887324,0.9436619718309859,8.915931569906613,11.443474281255243,0.42049492870691985,0.028790784480541252,5.560759547932256e-11,139.8912249890023
first_release,INDPRO,1,arima,recession,20,3.2527139137009553,2.5781469651718334,1.8531318933165593,0.9,0.9,9.252439693873836,11.875377782516939,0.27858287425592376,0.021980088299579648,2.246768376084096e-05,16.742480057999785
first_release,INDPRO,1,autoreg,all,244,4.119771460998406,2.5313352986451867,2.138801528142397,0.8401639344262295,0.860655737704918,8.804329625949743,11.30023473691878,0.3932601347877099,0.048231794770648886,4.909043240443054e-14,2.6581085559992514
first_release,INDPRO,1,autoreg,expansion,224,4.1831344472717,2.534077213543971,2.164194772589614,0.8392857142857143,0.8571428571428571,8.775668147356425,11.263448127401448,0.4021383832136606,0.04943299226785161,4.678966137383895e-12,2.4768793269991995
first_release,INDPRO,1,autoreg,high_volatility,102,5.510052654753536,3.78354586568202,2.9963617058725287,0.7156862745098039,0.7450980392156863,8.91902821518751,11.44744878244474,0.3381197443876857,0.06682285077683671,1.6798202725199036e-07,1.1297890779994708
first_release,INDPRO,1,autoreg,normal_volatility,142,2.712133320496766,1.6318601026046438,1.52280759766019,0.9295774647887324,0.9436619718309859,8.721940498469094,11.194489436611395,0.43286802084969905,0.03147747228024821,4.87103038282108e-10,1.5283194779997806
first_release,INDPRO,1,autoreg,recession,20,3.328698163577216,2.500625851778802,1.854397190333568,0.85,0.9,9.12533818619492,11.712244763512885,0.29382375241706227,0.025334765929065785,0.0007386194102692034,0.18122922900005148
first_release,INDPRO,1,bvar_niw,all,244,4.1478520265288585,2.546011943305619,2.1545586828965604,0.8442622950819673,0.860655737704918,9.077608632639635,11.65098454473673,0.3838098600757944,0.04575919140657067,1.1454149116456572e-15,19.03487932499987
first_release,INDPRO,1,bvar_niw,expansion,224,4.206264961967539,2.529494741658674,2.1744602143042,0.84375,0.8571428571428571,9.078314527442826,11.651890550908073,0.3943376182686231,0.04654260088066229,1.5945676011579447e-13,17.521530226999822
first_release,INDPRO,1,bvar_niw,high_volatility,102,5.607223402392582,3.906083526431096,3.0434891604431926,0.7156862745098039,0.7450980392156863,9.159604113681153,11.75622460530929,0.32506835739420803,0.06430601844160544,1.704998377151127e-08,7.808162871000544
first_release,INDPRO,1,bvar_niw,normal_volatility,142,2.641707344956552,1.569059115990136,1.516031156771515,0.9366197183098591,0.9436619718309859,9.018710470201357,11.575389571649396,0.42600446059355357,0.028509244927416293,9.520498430116654e-12,11.226716453999323
first_release,INDPRO,1,bvar_niw,recession,20,3.426252365991414,2.731004601751398,1.931661531131,0.85,0.9,9.069702610843864,11.64083727561767,0.2658989683161127,0.023031431598041177,4.545927774319418e-05,1.513349098000048
first_release,INDPRO,1,dynamic_factor,all,236,4.164859234782989,2.5963378140241593,2.1789124902659864,0.8389830508474576,0.8516949152542372,9.200528535055213,11.808750531489565,0.38187944857022943,0.046154980490295414,4.496013668651783e-15,1585.9416785390008
first_release,INDPRO,1,dynamic_factor,expansion,222,4.1783681968759865,2.5590114107104487,2.1740210611425494,0.8423423423423423,0.8513513513513513,9.18746683518341,11.791986021199136,0.3908026548569158,0.046449544336615606,2.0889859972463044e-13,1511.9161068780008
first_release,INDPRO,1,dynamic_factor,high_volatility,94,5.69990792809042,4.065834323975865,3.140561758543802,0.6914893617021277,0.7127659574468085,9.364092390848079,12.018682467645982,0.32295215571081043,0.06818369249971318,5.843768889609659e-08,659.3811224160008
first_release,INDPRO,1,dynamic_factor,normal_volatility,142,2.7058973682859264,1.6235725187040164,1.5423277633778554,0.9366197183098591,0.9436619718309859,9.092253869952891,11.669781503329682,0.42088765651942245,0.02810536214626028,3.329198921102554e-12,926.5605561230001
first_release,INDPRO,1,dynamic_factor,recession,14,3.944467029613655,3.1882279237129887,2.2564765806519196,0.7857142857142857,0.8571428571428571,9.407649775879523,12.074587766094934,0.24038289173849045,0.02177667822904099,6.148103087890167e-05,74.02557166100007
first_release,INDPRO,1,elastic_net,all,244,4.222062323839248,2.489498262322899,2.1664894560635326,0.8401639344262295,0.8565573770491803,8.689629845825475,11.153019162906533,0.3940944306767207,0.0463228274972603,1.76500077266079e-16,16.14556324999898
first_release,INDPRO,1,elastic_net,expansion,224,4.239437230547323,2.472774227692145,2.1746347711349197,0.8392857142857143,0.8526785714285714,8.677974922258965,11.138060230456501,0.4024372240327235,0.046887000402377886,2.0092632538293333e-14,15.403700916999062
first_release,INDPRO,1,elastic_net,high_volatility,102,5.765115440431359,3.7774447590486027,3.134542785564559,0.7058823529411765,0.7352941176470589,8.905462948678478,11.4300379513726,0.34704576970519324,0.066264125637639,5.974614993787952e-09,6.8586909629995
first_release,INDPRO,1,elastic_net,normal_volatility,142,2.599253669649429,1.5643535956607744,1.4711272052951891,0.9366197183098591,0.9436619718309859,8.53459480011416,10.954033835980203,0.42788994771260647,0.0296156180108388,7.603639776342379e-11,9.286872286999476
first_release,INDPRO,1,elastic_net,recession,20,4.022339032734875,2.6768074501873467,2.0752619272639956,0.85,0.9,8.820164989770372,11.32055920634689,0.30065514508948793,0.03212826827701058,0.0010069408567683347,0.7418623329999141
first_release,INDPRO,1,hist_gradient_boosting,all,244,4.1483180157139845,2.6612999833510815,2.185354447476284,0.7991803278688525,0.8442622950819673,8.352573606347656,10.720412163003168,0.39868186707833225,0.05990767269612008,3.478495792230866e-11,77.43000263399915
first_release,INDPRO,1,hist_gradient_boosting,expansion,224,4.0436948154243,2.5315926340144643,2.114482853271849,0.8258928571428571,0.8526785714285714,8.350104544955055,10.717243157013884,0.4184412704508194,0.0581536695988756,3.1340923631087094e-09,72.88368955099895
first_release,INDPRO,1,hist_gradient_boosting,high_volatility,102,5.619647135879569,4.035186700074506,3.143497216481961,0.6176470588235294,0.7058823529411765,8.56592555430299,10.994246423634232,0.3497772186877814,0.0881114611778927,1.8705481721796894e-05,33.236083071998735
first_release,INDPRO,1,hist_gradient_boosting,normal_volatility,142,2.623941872147109,1.6744236093666498,1.4971110500215017,0.9295774647887324,0.9436619718309859,8.199320798661432,10.52371431381747,0.43381055817577024,0.03715691881045492,1.2867873996670364e-08,44.19391956200042
first_release,INDPRO,1,hist_gradient_boosting,recession,20,5.177622801114919,4.114022295921193,2.979116302565962,0.5,0.75,8.380227093944779,10.755905030083122,0.17737654930647623,0.027490423698908802,6.68794964879859e-06,4.546313083000199
first_release,INDPRO,1,mean,all,244,5.171756587089644,3.550199617222435,2.7964479799257576,0.8524590163934426,0.8811475409836066,13.809550664830894,17.72436639173744,0.36273058934603436,0.0434245441871352,3.0249984937992705e-17,0.0610824690009394
first_release,INDPRO,1,mean,expansion,224,4.350092444628221,3.03483499357974,2.4158188295436416,0.8973214285714286,0.9241071428571429,13.936705650460164,17.88756804894769,0.3871748523753961,0.03882800297443692,2.2257849673416618e-15,0.0558989260008398
first_release,INDPRO,1,mean,high_volatility,102,7.166105612820732,5.4591189613440045,4.018847078568925,0.7352941176470589,0.7941176470588235,14.536409261998429,18.657279301350883,0.29077904320333764,0.05204362867306071,4.4880717316968464e-13,0.025567849000931103
first_release,INDPRO,1,mean,normal_volatility,142,3.0120310950962215,2.179004032008351,1.918386655548271,0.9366197183098591,0.9436619718309859,13.287440968273932,17.054245851029187,0.4144140943217744,0.03112335437435199,3.555999390816382e-11,0.035514620000008296
first_release,INDPRO,1,mean,recession,20,10.694540648956986,9.322283402020624,7.0594944642054545,0.35,0.4,12.385414825783075,15.896507830982662,0.08895484341718286,0.013716392952923592,7.793751407036277e-10,0.0051835430000996005
first_release,INDPRO,1,naive_drift,all,244,4.190004662621995,2.6036917001287962,2.18216684021535,0.8401639344262295,0.8565573770491803,9.038963720342881,11.601384336782925,0.37962997178563573,0.04596348052861544,1.099256463925695e-15,0.06818636300114861
first_release,INDPRO,1,naive_drift,expansion,224,4.252227540019611,2.59821260293264,2.2057915714242666,0.8392857142857143,0.8526785714285714,9.019556514392276,11.576475457612478,0.38915475574500036,0.047196748061062735,2.0328350692989904e-13,0.0625368180011667
first_release,INDPRO,1,naive_drift,high_volatility,102,5.627982344253576,3.9507005864078373,3.074340984344468,0.7058823529411765,0.7352941176470589,9.146551138108189,11.739471292535198,0.32745178048470847,0.06647229324780317,7.274136148708626e-09,0.028521655000696595
first_release,INDPRO,1,naive_drift,normal_volatility,142,2.7230511011227843,1.636121936745261,1.5413093564042921,0.9366197183098591,0.9436619718309859,8.96168261744104,11.50219511504538,0.41711008102996394,0.02821451729612523,5.990800812944678e-12,0.039664708000452
first_release,INDPRO,1,naive_drift,recession,20,3.416544936709263,2.665057588725746,1.9175698506754781,0.85,0.9,9.256324426989677,11.880363783491953,0.2729523914407538,0.020859326828943744,2.0612399220368144e-05,0.0056495449999819005
first_release,INDPRO,1,naive_last,all,244,4.179675011730493,2.5967467655754453,2.176735411874648,0.8401639344262295,0.8565573770491803,9.017704170416838,11.574097999858708,0.37992919717243806,0.0460312632852055,1.517852883998261e-15,0.0688911290022701
first_release,INDPRO,1,naive_last,expansion,224,4.240613314830254,2.5898092450462804,2.1995017849605794,0.8392857142857143,0.8526785714285714,8.998742949083066,11.549761535746923,0.3896390883121625,0.04724476775216129,3.2887465518677413e-13,0.0631375590026444
first_release,INDPRO,1,naive_last,high_volatility,102,5.6152897012970175,3.9418913085337954,3.0675694818725616,0.7058823529411765,0.7352941176470589,9.125550314932745,11.712517027800311,0.3270189186178003,0.06636335978604685,7.456631196505038e-09,0.0288351560016578
first_release,INDPRO,1,naive_last,normal_volatility,142,2.7145822985440384,1.6305161783800117,1.5368405165240344,0.9366197183098591,0.9436619718309859,8.940237221539215,11.474670247393613,0.417935171908868,0.02831373335222139,6.384294984631946e-12,0.040055973000612304
first_release,INDPRO,1,naive_last,recession,20,3.4238517319961748,2.6744469955020946,1.921752033312223,0.85,0.9,9.230069849355065,11.846666397910733,0.2711784164075232,0.02065052412535008,1.539849438287087e-05,0.005753569999625698
first_release,INDPRO,1,random_forest,all,244,4.243163628640243,2.773800824508474,2.243852258519609,0.8155737704918032,0.8524590163934426,8.864190296734078,11.377065076094029,0.3934100695988281,0.058154226797534125,6.682367884736675e-13,186.59052484400002
first_release,INDPRO,1,random_forest,expansion,224,4.136168952246385,2.630558700014368,2.1669055973401066,0.8303571428571429,0.8660714285714286,8.855782973472452,11.366274393509231,0.4143280899671555,0.0564462769622486,6.933155829468222e-11,175.71772771099995
first_release,INDPRO,1,random_forest,high_volatility,102,5.724407036911136,4.290844546130772,3.2129083133733354,0.6568627450980392,0.7352941176470589,9.104181523007389,11.685090480287917,0.33841416088571363,0.08787698276657452,2.9003787604843435e-08,80.40709898900133
first_release,INDPRO,1,random_forest,normal_volatility,142,2.720114829164179,1.6840933624980916,1.547769740244396,0.9295774647887324,0.9366197183098591,8.69180223279128,11.155807391391377,0.4329141730406428,0.03351628524898565,1.512799162149327e-11,106.18342585499869
first_release,INDPRO,1,random_forest,recession,20,5.295821950534814,4.3781126188424695,3.1056548637300287,0.65,0.7,8.958352317264321,11.497920721043775,0.15912824147356158,0.018325453072208064,2.1269365117114445e-07,10.872797133000063
first_release,INDPRO,1,ridge,all,244,4.18071025460798,2.498443194971424,2.1524588026412097,0.8401639344262295,0.8524590163934426,8.636743839964174,11.085140709245586,0.3946223219063374,0.04750067838764465,6.31546935603088e-17,6.779696838002951
first_release,INDPRO,1,ridge,expansion,224,4.1930939841519645,2.472588489857545,2.1568090213440247,0.8392857142857143,0.8482142857142857,8.625645848774859,11.070896591762988,0.4045016755679196,0.04809260724977396,2.201018384284425e-15,6.313241668002763
first_release,INDPRO,1,ridge,high_volatility,102,5.7038928569754885,3.8036348332771097,3.114867005233505,0.7058823529411765,0.7254901960784313,8.840330485581262,11.346441340016415,0.34310877832316344,0.06790108979571487,1.3317834192594153e-08,2.7702802400015067
first_release,INDPRO,1,ridge,normal_volatility,142,2.581361101029354,1.5609111730898757,1.4611515021875894,0.9366197183098591,0.9436619718309859,8.49050554522514,10.897445889959494,0.43162500814213844,0.029925934349258485,1.484924642635e-11,4.009416598001444
first_release,INDPRO,1,ridge,recession,20,4.039419543842543,2.7880158922468645,2.103736353169686,0.85,0.9,8.761041341284518,11.244674825050657,0.2839735608966165,0.029015142125984782,0.00016086479124994036,0.4664551700001869
first_release,INDPRO,1,seasonal_naive,all,244,6.269845056485033,4.250670971744425,3.3462477165973006,0.8360655737704918,0.8647540983606558,15.876858327386826,20.37772705095888,0.39775937719883897,0.055041547888416,2.6738180491717633e-12,0.0649052219997534
first_release,INDPRO,1,seasonal_naive,expansion,224,5.880722704918075,3.8973151141372497,3.099950879838562,0.875,0.9017857142857143,16.12146200248201,20.691672469124708,0.4218091043530939,0.05097821662321873,1.8180931639292277e-10,0.059738207999703294
first_release,INDPRO,1,seasonal_naive,high_volatility,102,8.947514212634449,6.826325952308624,5.073173451251955,0.6862745098039216,0.7549019607843137,16.536063735427078,21.22380803238256,0.3635710956999989,0.08867205494145528,4.4885463367519693e-07,0.0270511169997524
first_release,INDPRO,1,seasonal_naive,normal_volatility,142,3.168903080518664,2.400552605423664,2.105779935366493,0.9436619718309859,0.9436619718309859,15.40334458358326,19.76997874035877,0.42231715686701965,0.02988907125129955,1.6037865630967735e-11,0.037854105000001
first_release,INDPRO,1,seasonal_naive,recession,20,9.60547765779856,8.208256576944786,6.104772288295171,0.4,0.45,13.137297166320774,16.86153836750161,0.12840243307118288,0.022438491718107717,4.482492872488032e-07,0.0051670140000501
first_release,INDPRO,1,state_space,all,244,4.3206472539688905,2.6530528430939526,2.2325993946942653,0.8442622950819673,0.8565573770491803,9.152743016151211,11.747418481965985,0.3852929670980735,0.04753147769332733,9.750696874477262e-15,70.37482053499991
first_release,INDPRO,1,state_space,expansion,224,4.40763668291927,2.6785305598928484,2.2714820787313275,0.8392857142857143,0.8526785714285714,9.138004145046887,11.728501345703256,0.39155709270597167,0.048699081617121005,3.7859335558543674e-13,65.76871559599994
first_release,INDPRO,1,state_space,high_volatility,102,5.820601762608617,3.9570487116615376,3.14551191750379,0.7156862745098039,0.7352941176470589,9.291923640965747,11.926054879971764,0.3339956452252147,0.06602940463988252,9.4391919570604e-08,30.981234544999495
first_release,INDPRO,1,state_space,normal_volatility,142,2.7823524846080314,1.7163797544045614,1.5768453290141835,0.9366197183098591,0.9436619718309859,9.052768201143591,11.61910219607451,0.42214033914759175,0.03134735719026444,4.300991980998038e-10,39.39358599000042
first_release,INDPRO,1,state_space,recession,20,3.188132088997928,2.3677024149463293,1.797113333479172,0.9,0.9,9.317818372519648,11.95929040810853,0.31513476028961296,0.03068530541113269,0.002014672002261353,4.606104938999977
first_release,INDPRO,1,var,all,244,4.635529303011777,2.588010034602316,2.2412730886091596,0.8524590163934426,0.8770491803278688,9.181097041498594,11.783810479514283,0.38656235421016155,0.04240403739098121,1.1112922801413545e-17,1.1710122710006643
first_release,INDPRO,1,var,expansion,224,4.7550078310921124,2.601176731772474,2.2878602782672735,0.8526785714285714,0.875,9.201120986641756,11.809510934868658,0.39569705851046066,0.043166995773009635,1.360972862732515e-15,1.0804733460004057
first_release,INDPRO,1,var,high_volatility,102,6.459379691313858,4.019930564213842,3.253567949959026,0.7352941176470589,0.7843137254901961,9.432847814202564,12.106929098150585,0.3360884474732829,0.0596618889695031,6.394395700114123e-08,0.4914979770008984
first_release,INDPRO,1,var,normal_volatility,142,2.6368173525582415,1.559447400656009,1.5141317093296784,0.9366197183098591,0.9436619718309859,9.000261979415463,11.551711190071307,0.4228182590493279,0.02717599910047796,6.453993150079008e-13,0.6795142939997659
